id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1289940614927118336,1289940614927118336,1596380783000,2020-08-02,18:06:23,???? º?? ???????,2329779006,elcanaco,El Canaco,,"It's sad, but it was inevitable that countries in the Americas would become the pandemic epicentre.

Poor government + poor health systems + poverty is a recipe for disaster.

This is why US, Brasil and México are the most affected countries in the world.

#covid19  https://twitter.com/guardian/status/1289934411656388608 …",[],['https://twitter.com/guardian/status/1289934411656388608'],[],0,0,0,['#covid19'],[],https://twitter.com/ElCanaco/status/1289940614927118336,False,https://twitter.com/guardian/status/1289934411656388608,0,,,,,,,"[{'user_id': '2329779006', 'username': 'ElCanaco'}]",,,,
1289940611047419905,1289940611047419905,1596380782000,2020-08-02,18:06:22,???? º?? ???????,508426905,janinekrislee,JK,,"The safety and efficacy of Hydroxychloroquine as COVID-19 treatment is still NOT clinically proven. 

Not all peer reviewed or published articles are good and reliable. When reading clin studies, consider the following:

Study designs
Confounding
Bias (Selection or Information)  https://twitter.com/nowthisnews/status/1289543402040643584 …",[],['https://twitter.com/nowthisnews/status/1289543402040643584'],[],1,0,0,[],[],https://twitter.com/janinekrislee/status/1289940611047419905,False,https://twitter.com/nowthisnews/status/1289543402040643584,0,,,,,,,"[{'user_id': '508426905', 'username': 'janinekrislee'}]",,,,
1289940609256402945,1289940609256402945,1596380781000,2020-08-02,18:06:21,???? º?? ???????,1255733490571603970,digiworldblog,digiworldblog,,Amit Shah Covid-19 positive: Home Minister attended cabinet meet at PM Modi’s residence recently  https://digiworldblog.com/blog/amit-shah-covid-19-positive-home-minister-attended-cabinet-meet-at-pm-modis-residence-recently/ …,[],['https://digiworldblog.com/blog/amit-shah-covid-19-positive-home-minister-attended-cabinet-meet-at-pm-modis-residence-recently/'],[],0,0,0,[],[],https://twitter.com/digiworldblog/status/1289940609256402945,False,,0,,,,,,,"[{'user_id': '1255733490571603970', 'username': 'digiworldblog'}]",,,,
1289940604130955265,1289894127778377728,1596380780000,2020-08-02,18:06:20,???? º?? ???????,1268553656271601664,preto_sally,Sally Preto,,Our racist president refuses to implement a national plan to contain COVID-19. banning the press from attending the RNC. violates human rights while including in COVID-19 stimulus bill a FBI building to be constructed next to the Trump hotel for his own personal gains,['realdonaldtrump'],[],[],0,0,1,[],[],https://twitter.com/preto_sally/status/1289940604130955265,False,,0,,,,,,,"[{'user_id': '1268553656271601664', 'username': 'preto_sally'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1289940601559846912,1289940601559846912,1596380780000,2020-08-02,18:06:20,???? º?? ???????,53072856,mward04,Mike #WearADamnMask😷,,Heading in the right direction #Nashville! 165 new #COVID19 cases reported in the past 24 hours.  pic.twitter.com/HL8Mgdw0Ox,[],[],['https://pbs.twimg.com/media/EebKItVXoAIHvqa.jpg'],0,0,0,"['#nashville', '#covid19']",[],https://twitter.com/mward04/status/1289940601559846912,False,,0,,,,,,,"[{'user_id': '53072856', 'username': 'mward04'}]",,,,
1289940598737088512,1289940598737088512,1596380779000,2020-08-02,18:06:19,???? º?? ???????,786728613114683392,mike_empirelpm,Michael .E🔑🏠,,"If Oxford’s Covid-19 Vaccine Succeeds, Layers of Private Investors Could Profit - The Wall Street Journal  https://ift.tt/2Df27xs ",[],['https://ift.tt/2Df27xs'],[],0,0,0,[],[],https://twitter.com/Mike_Empirelpm/status/1289940598737088512,False,,0,,,,,,,"[{'user_id': '786728613114683392', 'username': 'Mike_Empirelpm'}]",,,,
1289940596832923654,1289940596832923654,1596380778000,2020-08-02,18:06:18,???? º?? ???????,1236510887508312066,put8pm,Put on Your Party Pants And Keep Them on Until 8pm,,"Covid 19 has changed so much, stopped travel and days out. Here’s a great social distancing day out for you to see  https://icanshowyoutheworld5.com/our-first-social-distancing-day-out/ … RT @@icanshowyouthe5 pic.twitter.com/hW1aCSaimI",['icanshowyouthe5'],['https://icanshowyoutheworld5.com/our-first-social-distancing-day-out/'],['https://pbs.twimg.com/media/EebKIxXUMAk5kNS.png'],0,0,0,[],[],https://twitter.com/Put8pm/status/1289940596832923654,False,,0,,,,,,,"[{'user_id': '1236510887508312066', 'username': 'Put8pm'}, {'user_id': '1258860438244274176', 'username': 'Icanshowyouthe5'}]",,,,
1289940595134275584,1289940595134275584,1596380778000,2020-08-02,18:06:18,???? º?? ???????,64083835,laht,LatAm Herald Tribune,,New Moms in Mexico Get Risk-Free Way to Show Off Babies in Times of COVID-19  http://www.laht.com/article.asp?ArticleId=2494165&CategoryId=14091#.XybWYVlOqwI.twitter …,[],['http://www.laht.com/article.asp?ArticleId=2494165&CategoryId=14091#.XybWYVlOqwI.twitter'],[],0,0,0,[],[],https://twitter.com/LAHT/status/1289940595134275584,False,,0,,,,,,,"[{'user_id': '64083835', 'username': 'LAHT'}]",,,,
1289940594924466176,1289940594924466176,1596380778000,2020-08-02,18:06:18,???? º?? ???????,75147045,woodstevie,Steve Wood,,"#Covid_19 A special thank you to all the Covidiots that broke lockdown to sit in the park because it was a hot day or hit the beach because ignorance is truly bliss, cases in Scotland are now on the rise and it makes the sacrifices people made for family and businesses...",[],[],[],1,0,0,['#covid_19'],[],https://twitter.com/WoodStevie/status/1289940594924466176,False,,0,,,,,,,"[{'user_id': '75147045', 'username': 'WoodStevie'}]",,,,
1289940591392903170,1289940591392903170,1596380777000,2020-08-02,18:06:17,???? º?? ???????,2462295589,girlygirlinmn,Girlygirl,,"#Minnesota #TYRANTMARXIST
#Governor @GovTimWalz

These Five Democrat Governors Behind Tens of Thousands of Coronavirus Deaths Sent COVID-19 Patients to Nursing Homes  https://www.thegatewaypundit.com/2020/08/five-democrat-governors-behind-tens-thousands-coronavirus-deaths-sent-covid-19-patients-nursing-homes/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons … via @gatewaypundit","['govtimwalz', 'gatewaypundit']",['https://www.thegatewaypundit.com/2020/08/five-democrat-governors-behind-tens-thousands-coronavirus-deaths-sent-covid-19-patients-nursing-homes/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons'],[],0,0,0,"['#minnesota', '#tyrantmarxist', '#governor']",[],https://twitter.com/GirlygirlinMN/status/1289940591392903170,False,,0,,,,,,,"[{'user_id': '2462295589', 'username': 'GirlygirlinMN'}, {'user_id': '1064603540956565504', 'username': 'GovTimWalz'}, {'user_id': '19211550', 'username': 'gatewaypundit'}]",,,,
1289940590667247616,1289939550731505664,1596380777000,2020-08-02,18:06:17,???? º?? ???????,63298022,pudgydog,Ordinary Citizen,,Did fluffy Ivanka just liken Covid-19 to an “adventure”?,['projectlincoln'],[],[],0,0,0,[],[],https://twitter.com/Pudgydog/status/1289940590667247616,False,,0,,,,,,,"[{'user_id': '63298022', 'username': 'Pudgydog'}, {'user_id': '1205226529455632385', 'username': 'ProjectLincoln'}]",,,,
1289940590411407361,1289940590411407361,1596380777000,2020-08-02,18:06:17,???? º?? ???????,937962626222497793,dev_discourse,Devdiscourse,,Uttar Pradesh BJP chief tests positive for COVID-19  https://www.devdiscourse.com/article/headlines/1154058-uttar-pradesh-bjp-chief-tests-positive-for-covid-19 …,[],['https://www.devdiscourse.com/article/headlines/1154058-uttar-pradesh-bjp-chief-tests-positive-for-covid-19'],[],0,0,0,[],[],https://twitter.com/dev_discourse/status/1289940590411407361,False,,0,,,,,,,"[{'user_id': '937962626222497793', 'username': 'dev_discourse'}]",,,,
1289940715972091913,1289940715972091913,1596380807000,2020-08-02,18:06:47,???? º?? ???????,938533034659168256,openletterbot,Open Letters,,"📬 I delivered this ✉️ from Samuel, a 🗳 verified voter in Orem, Utah, to @SenMikeLee, @RepJohnCurtis and @SenatorRomney #UT03 #UTpolitics #UTpol #COVID19
📝 Write your own:  https://twitter.com/messages/compose?recipient_id=835740314006511618&text=resist … pic.twitter.com/HO9SuCrtAy","['senmikelee', 'repjohncurtis', 'senatorromney']",['https://twitter.com/messages/compose?recipient_id=835740314006511618&text=resist'],['https://pbs.twimg.com/media/EebKPlNU0AEWhdL.png'],0,0,0,"['#ut03', '#utpolitics', '#utpol', '#covid19']",[],https://twitter.com/openletterbot/status/1289940715972091913,False,,0,,,,,,,"[{'user_id': '938533034659168256', 'username': 'openletterbot'}, {'user_id': '88784440', 'username': 'SenMikeLee'}, {'user_id': '931614483050414080', 'username': 'RepJohnCurtis'}, {'user_id': '1078693601356509184', 'username': 'SenatorRomney'}]",,,,
1289940715955421186,1289940715955421186,1596380807000,2020-08-02,18:06:47,???? º?? ???????,3322781637,tinac1111,TinaC,,"Watch today at 5pm on the Digital Freedom Platform 

DAVID ICKE CANNOT GET TO LONDON - SO I AM GOING TO HIM 👊👊👊 TUNE IN LIVE ...  http://youtu.be/OD6Bueiiv00  via @YouTube
#icke #DavidIcke #londonrealarmy #RoseIcke5 #Covid_19 #scamdemic2020",['youtube'],['http://youtu.be/OD6Bueiiv00'],[],0,0,0,"['#icke', '#davidicke', '#londonrealarmy', '#roseicke5', '#covid_19', '#scamdemic2020']",[],https://twitter.com/tinaC1111/status/1289940715955421186,False,,0,,,,,,,"[{'user_id': '3322781637', 'username': 'tinaC1111'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1289940714155991040,1289940714155991040,1596380806000,2020-08-02,18:06:46,???? º?? ???????,42638264,610cktb,NewsTalk 610 CKTB,,NEWS | Ontario reports 116 new cases of COVID-19. Details here:  http://fw.to/utDkJ1F  pic.twitter.com/3EzcDOouBo,[],['http://fw.to/utDkJ1F'],['https://pbs.twimg.com/media/EebKPb6XkAAARS8.jpg'],0,0,0,[],[],https://twitter.com/610CKTB/status/1289940714155991040,False,,0,,,,,,,"[{'user_id': '42638264', 'username': '610CKTB'}]",,,,
1289940713665265665,1289940713665265665,1596380806000,2020-08-02,18:06:46,???? º?? ???????,82530769,crlathrop,Cindy Lathrop,,Red Flags Soar As Big Pharma Will Be Exempt From COVID-19 Vaccine Liability Claims  | Zero Hedge  https://www.zerohedge.com/political/red-flags-soar-big-pharma-will-be-exempt-covid-19-vaccine-liability-claims …,[],['https://www.zerohedge.com/political/red-flags-soar-big-pharma-will-be-exempt-covid-19-vaccine-liability-claims'],[],0,0,0,[],[],https://twitter.com/crlathrop/status/1289940713665265665,False,,0,,,,,,,"[{'user_id': '82530769', 'username': 'crlathrop'}]",,,,
1289940713522655232,1289940713522655232,1596380806000,2020-08-02,18:06:46,???? º?? ???????,1248864858713419778,yaserchoudhary,yaser_Rashid,,"What to say now ? Union Home Minister Amit Shah tested positive for #COVID_19. How can you (@DrRPNishank ) assure students' safety ? Still you think the situation is conducive for exams ? I don't think so.....

#NoExamsInCovid19 pic.twitter.com/HMwXeSzKSU",['drrpnishank'],[],['https://pbs.twimg.com/media/EebKPaUU0AImjD0.jpg'],0,0,0,"['#covid_19', '#noexamsincovid19']",[],https://twitter.com/YaserChoudhary/status/1289940713522655232,False,,0,,,,,,,"[{'user_id': '1248864858713419778', 'username': 'YaserChoudhary'}, {'user_id': '2617066206', 'username': 'DrRPNishank'}]",,,,
1289940713128386560,1289756725986430977,1596380806000,2020-08-02,18:06:46,???? º?? ???????,1086706371230425088,mike_calamari,Mike Calamari,,Report @NeilClark  for Covid19 misinfo.,"['mikefarb1', 'neilclark']",[],[],0,0,0,[],[],https://twitter.com/mike_calamari/status/1289940713128386560,False,,0,,,,,,,"[{'user_id': '1086706371230425088', 'username': 'mike_calamari'}, {'user_id': '111683028', 'username': 'mikefarb1'}, {'user_id': '16682645', 'username': 'neilclark'}]",,,,
1289940712767676416,1289935687450423297,1596380806000,2020-08-02,18:06:46,???? º?? ???????,252345279,class2e,Michael Garvey,,"Herd Immunity (per @MDAndersonNews ) When will we achieve herd immunity against this covid 19

When we have a vaccine for COVID-19. Because we can’t just rely on natural immunity,We probably need around 70% of the population to have developed antibodies in order to haltCOVID-19.","['alexberenson', 'natesilver', 'mdandersonnews']",[],[],0,0,0,[],[],https://twitter.com/class2e/status/1289940712767676416,False,,0,,,,,,,"[{'user_id': '252345279', 'username': 'class2e'}, {'user_id': '87679233', 'username': 'AlexBerenson'}, {'user_id': '37044152', 'username': 'natesilver'}, {'user_id': '14062554', 'username': 'MDAndersonNews'}]",,,,
1289940707579269120,1289940707579269120,1596380805000,2020-08-02,18:06:45,???? º?? ???????,1289938613082324994,surendr07659640,surendra singh yadav,,Dr. Aisha is is ideal all of us how to fight covid-19.,[],[],[],0,0,0,[],[],https://twitter.com/surendr07659640/status/1289940707579269120,False,,0,,,,,,,"[{'user_id': '1289938613082324994', 'username': 'surendr07659640'}]",,,,
1289940704182046724,1289940704182046724,1596380804000,2020-08-02,18:06:44,???? º?? ???????,1289213729947693056,amandacmaxfield,Amanda C. Maxfield,,"Studying for the bar exam during the Covid-19 pandemic this summer is uncomfortable with a whirlwind of unknowns, to say the least. I can’t imagine also having my bar prep materials stolen. @barbri needs to replace these books and ship them out today. https://twitter.com/thetopexception/status/1289924935104618498 …",['barbri'],['https://twitter.com/thetopexception/status/1289924935104618498'],[],0,0,0,[],[],https://twitter.com/AmandaCMaxfield/status/1289940704182046724,False,https://twitter.com/thetopexception/status/1289924935104618498,0,,,,,,,"[{'user_id': '1289213729947693056', 'username': 'AmandaCMaxfield'}, {'user_id': '25192804', 'username': 'barbri'}]",,,,
1289940701346770947,1289940701346770947,1596380803000,2020-08-02,18:06:43,???? º?? ???????,28114643,bcp72,Bobby Pearson,,"If you want to survive and beat #Covid_19 listen to #Fauci NOT #GymJordan
#GOP or the #LiarInChief! #WearADamnMask #WearAMask https://www.marketwatch.com/story/anthony-fauci-tells-marketwatch-i-would-not-get-on-a-plane-or-eat-inside-a-restaurant-2020-07-24 …",[],['https://www.marketwatch.com/story/anthony-fauci-tells-marketwatch-i-would-not-get-on-a-plane-or-eat-inside-a-restaurant-2020-07-24'],[],0,0,0,"['#covid_19', '#fauci', '#gymjordan', '#gop', '#liarinchief', '#wearadamnmask', '#wearamask']",[],https://twitter.com/BCP72/status/1289940701346770947,False,,0,,,,,,,"[{'user_id': '28114643', 'username': 'BCP72'}]",,,,
1289940700457390080,1289940700457390080,1596380803000,2020-08-02,18:06:43,???? º?? ???????,121220129,greenrefuge,Green Refuge,,RT @JuddLegum: 1123 Americans died yesterday from COVID-19 and Trump spent his morning repeatedly amplifying an unhinged conspiracy theorist and then hit the golf course  https://twitter.com/AlKapDC/status/1289933569616310273 …,['juddlegum'],['https://twitter.com/AlKapDC/status/1289933569616310273'],[],0,0,0,[],[],https://twitter.com/greenrefuge/status/1289940700457390080,False,https://twitter.com/AlKapDC/status/1289933569616310273,0,,,,,,,"[{'user_id': '121220129', 'username': 'greenrefuge'}, {'user_id': '15464697', 'username': 'JuddLegum'}]",,,,
1289940700423794688,1289940700423794688,1596380803000,2020-08-02,18:06:43,???? º?? ???????,2174716578,holnessd9,Mayor Dale V.C. Holness,,"All Broward County-operated regional and neighborhood parks, nature centers, and natural areas will continue to be CLOSED. @BrowardParks will reopen on Aug. 3rd. #COVID19 test sites operating at C.B. Smith Park, @Markham_Park, and Vista View Park closed through Aug. 4th. pic.twitter.com/CXmlruQe6B","['browardparks', 'markham_park']",[],['https://pbs.twimg.com/media/EebKOpFXgAAH0-v.jpg'],0,0,0,['#covid19'],[],https://twitter.com/HolnessD9/status/1289940700423794688,False,,0,,,,,,,"[{'user_id': '2174716578', 'username': 'HolnessD9'}, {'user_id': '460234737', 'username': 'BrowardParks'}, {'user_id': '1117805422352773120', 'username': 'Markham_Park'}]",,,,
1289940699287150598,1289940699287150598,1596380803000,2020-08-02,18:06:43,???? º?? ???????,2159656528,joelmbadiwe,Prince Joel Mbadiwe,,Virtual Advance Excel/Payroll Management Training. Learn this from the comfort of your homes. For more details kindly call/WhatsApp. 08131061533. #Personaldevelopment #keepbuilding #growth #development #jobs #training #skills #covid19 #recruitment #linkedin #hr pic.twitter.com/S5FOKL91Hm,[],[],['https://pbs.twimg.com/media/EebKOIfWAAAbeX2.jpg'],0,0,0,"['#personaldevelopment', '#keepbuilding', '#growth', '#development', '#jobs', '#training', '#skills', '#covid19', '#recruitment', '#linkedin', '#hr']",[],https://twitter.com/Joelmbadiwe/status/1289940699287150598,False,,0,,,,,,,"[{'user_id': '2159656528', 'username': 'Joelmbadiwe'}]",,,,
1289940696288264196,1289940696288264196,1596380802000,2020-08-02,18:06:42,???? º?? ???????,1030482981297610753,_paturisya,lukresia,,Covid 19 be really making you swallow your saliva from craving pizza at this hour,[],[],[],0,0,0,[],[],https://twitter.com/_paturisya/status/1289940696288264196,False,,0,,,,,,,"[{'user_id': '1030482981297610753', 'username': '_paturisya'}]",,,,
1289940694031712256,1289648344990539778,1596380802000,2020-08-02,18:06:42,???? º?? ???????,1255520142802538503,contrarylarry1,unpopularopinion,,I know what is published. I also know that 100% of the people that I know have had complications with the drug. I know that the drug would never reach statistical significance for the reduction of Covid 19 mortality. I also know that it’s not antiviral and won’t do anything to,"['goldstar11111', 'intelligene1', 'kabutofh', 'sirhottest']",[],[],0,0,0,[],[],https://twitter.com/contrarylarry1/status/1289940694031712256,False,,0,,,,,,,"[{'user_id': '1255520142802538503', 'username': 'contrarylarry1'}, {'user_id': '1287162964877877248', 'username': 'goldstar11111'}, {'user_id': '869646078118948867', 'username': 'Intelligene1'}, {'user_id': '1254776438164582401', 'username': 'KabutoFH'}, {'user_id': '867639769794101248', 'username': 'sirhottest'}]",,,,
1289940693067202560,1289940693067202560,1596380801000,2020-08-02,18:06:41,???? º?? ???????,709163335,ritaferdi,Rita Ferdinando,,"FDR gave protection to millions of citizens and to his family against the loss of a job & against poverty-ridden old age
#coronavirus #COVID19 #watch #FireFauci #twintowers #Wallstreet #Wallstreetjournal #banks #news #NancyPelosi 
LOWER THE AGE 4 BENEFITS https://livingnewdeal.org/glossary/social-security-act-1935-2/ …",[],['https://livingnewdeal.org/glossary/social-security-act-1935-2/'],[],0,0,0,"['#coronavirus', '#covid19', '#watch', '#firefauci', '#twintowers', '#wallstreet', '#wallstreetjournal', '#banks', '#news', '#nancypelosi']",[],https://twitter.com/Ritaferdi/status/1289940693067202560,False,,0,,,,,,,"[{'user_id': '709163335', 'username': 'Ritaferdi'}]",,,,
1289940692827947009,1289245487749451777,1596380801000,2020-08-02,18:06:41,???? º?? ???????,501060027,justweeterin,JDN,,"Oh come on... fact much?

-Liberals vow to keep negotiating after OPPOSITION rejects COVID-19 aid bill.- (June 10,2020)

*note ""OPPOSITION""*
 https://www.cbc.ca/news/politics/cerb-bill-impasse-1.5605937 …","['niprcpc', 'vassykapelos']",['https://www.cbc.ca/news/politics/cerb-bill-impasse-1.5605937'],[],0,0,0,[],[],https://twitter.com/Justweeterin/status/1289940692827947009,False,,0,,,,,,,"[{'user_id': '501060027', 'username': 'Justweeterin'}, {'user_id': '1070070236500516864', 'username': 'NIPRCPC'}, {'user_id': '124302756', 'username': 'VassyKapelos'}]",,,,
1289940689120145409,1289940689120145409,1596380800000,2020-08-02,18:06:40,???? º?? ???????,1289469529265848321,yashraj06555685,Yash Rajput,,"#HRDPostponeJEE_NEET
UP ki technical shiksha mantri kamal rani ki death covid-19..
Amit shah sir +ve.
Please sir hum to middle class log h ..
Kuchh nhi kr payenge .
Neet postponed pls bahut dr lg rha h koi preparation nhi ho rhi h..",[],[],[],0,0,0,['#hrdpostponejee_neet'],[],https://twitter.com/YashRaj06555685/status/1289940689120145409,False,,0,,,,,,,"[{'user_id': '1289469529265848321', 'username': 'YashRaj06555685'}]",,,,
1289940688453406721,1289940688453406721,1596380800000,2020-08-02,18:06:40,???? º?? ???????,1114901306421010433,cherdavis1000,Cher Davis,,"I don't believe you're taking it, Mr. Gohmert. Trump has instructed you to tout hydoroxychloroquine so he and his minions can get rid of the stockpile of this *maleria* drug, which is harmful and can cause heart problems if used against covid-19.  https://twitter.com/replouiegohmert/status/1289299030325866497 …",[],['https://twitter.com/replouiegohmert/status/1289299030325866497'],[],0,0,0,[],[],https://twitter.com/cherdavis1000/status/1289940688453406721,False,https://twitter.com/replouiegohmert/status/1289299030325866497,0,,,,,,,"[{'user_id': '1114901306421010433', 'username': 'cherdavis1000'}]",,,,
1289940686591074304,1289891404819259392,1596380800000,2020-08-02,18:06:40,???? º?? ???????,266162329,akatsutakeshi,A. Takeshi,,because theres something called COVID-19 and south sea disputes which has awakened most of the nations in the world. I think USA has been trying hard to communicate with each country as far as possible but no really useful outcomes have appeared so far,"['judymontgomer13', 'secpompeo']",[],[],0,0,0,[],[],https://twitter.com/akatsutakeshi/status/1289940686591074304,False,,0,,,,,,,"[{'user_id': '266162329', 'username': 'akatsutakeshi'}, {'user_id': '3376415493', 'username': 'JudyMontgomer13'}, {'user_id': '988573326376427520', 'username': 'SecPompeo'}]",,,,
1290194422945075201,1290011569657610240,1596441295000,2020-08-03,10:54:55,???? º?? ???????,746580207109169152,guamghostsearch,Independent Man,,"Covid 19  150,000 AMERICAN LIVES LOST.....",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/GuamGhostSearch/status/1290194422945075201,False,,0,,,,,,,"[{'user_id': '746580207109169152', 'username': 'GuamGhostSearch'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1290194421066027008,1290194421066027008,1596441295000,2020-08-03,10:54:55,???? º?? ???????,1009318749852200960,pibimphal,PIB in Manipur,,"#IndiaFightsCorona 
Drugs Controller General of India has given approval to Serum Institute of India, Pune to conduct Phase II+III clinical trials of Oxford University-Astra Zeneca COVID-19 vaccine (COVISHIELD) in India.

@PIB_India
@MoHFW_INDIA

Details : https://pib.gov.in/PressReleasePage.aspx?PRID=1643136#.XyfCld3pzAs.twitter …","['pib_india', 'mohfw_india']",['https://pib.gov.in/PressReleasePage.aspx?PRID=1643136#.XyfCld3pzAs.twitter'],[],0,0,0,['#indiafightscorona'],[],https://twitter.com/PIBImphal/status/1290194421066027008,False,,0,,,,,,,"[{'user_id': '1009318749852200960', 'username': 'PIBImphal'}, {'user_id': '231033118', 'username': 'PIB_India'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,
1290194420843843584,1290194420843843584,1596441295000,2020-08-03,10:54:55,???? º?? ???????,2348554603,preciouskashmir,Precious kashmir,,J&K reports 3 more COVID-19 deaths  https://preciouskashmir.com/2020/08/03/jk-reports-3-more-covid-19-deaths/ …,[],['https://preciouskashmir.com/2020/08/03/jk-reports-3-more-covid-19-deaths/'],[],0,0,0,[],[],https://twitter.com/PreciousKashmir/status/1290194420843843584,False,,0,,,,,,,"[{'user_id': '2348554603', 'username': 'PreciousKashmir'}]",,,,
1290194419312816128,1290194419312816128,1596441294000,2020-08-03,10:54:54,???? º?? ???????,140153910,lottiecompton,Charlotte Compton,,"Very poignant. I identify so much with what is written in this article. Losing Mum to cancer 17 years ago was unbearable enough but losing Dad to #Covid_19 on 1st April has & continues to be so much tougher. The circumstances, restrictions & govt mismanagement exacerbate the pain  https://twitter.com/nesrinemalik/status/1290179716020723712 …",[],['https://twitter.com/nesrinemalik/status/1290179716020723712'],[],0,0,0,['#covid_19'],[],https://twitter.com/LottieCompton/status/1290194419312816128,False,https://twitter.com/NesrineMalik/status/1290179716020723712,0,,,,,,,"[{'user_id': '140153910', 'username': 'LottieCompton'}]",,,,
1290194416766836736,1290194416766836736,1596441294000,2020-08-03,10:54:54,???? º?? ???????,215714332,vetcetas,Cengiz Taş,,"COVID-19 and veterinarians for one health, zoonotic- and reverse-zoonotic transmissions  https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263917/ …
#Covid_19 #OneHealth",[],['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263917/'],[],0,0,0,"['#covid_19', '#onehealth']",[],https://twitter.com/vetcetas/status/1290194416766836736,False,,0,,,,,,,"[{'user_id': '215714332', 'username': 'vetcetas'}]",,,,
1290194416557203456,1289968627186167809,1596441294000,2020-08-03,10:54:54,???? º?? ???????,4337225413,snakebaked,Shaktijit Jenamani 🚩,,"She's right.
When our muslim brothers can completely boycott annual Eid due to #COVID19,
Why can't the hindu bigots postpone or actually cancel this once in a lifetime event?
Infact Hindus should just drop all they have & join the CULT called Islam.
Kyu @khanumarfa madam?",['khanumarfa'],[],[],0,0,0,['#covid19'],[],https://twitter.com/snakebaked/status/1290194416557203456,False,,0,,,,,,,"[{'user_id': '4337225413', 'username': 'snakebaked'}, {'user_id': '113571686', 'username': 'khanumarfa'}]",,,,
1290194414623526917,1290194414623526917,1596441293000,2020-08-03,10:54:53,???? º?? ???????,1180476219994726401,ashokkumarsheo8,Ashok Kumar Sheokand,,"Covid 19 has been captured 😆😆😆😆😂😂
 pic.twitter.com/AVpRVSd7AN",[],[],[],0,0,0,[],[],https://twitter.com/AshokKumarSheo8/status/1290194414623526917,False,,1,,,,,,,"[{'user_id': '1180476219994726401', 'username': 'AshokKumarSheo8'}]",,,,
1290194411612078080,1290188720096780290,1596441293000,2020-08-03,10:54:53,???? º?? ???????,1180476219994726401,ashokkumarsheo8,Ashok Kumar Sheokand,,"Covid 19 has been captured 😆😆😆😆😂😂
 pic.twitter.com/AVpRVSd7AN",['sonalgoelias'],[],[],0,0,0,[],[],https://twitter.com/AshokKumarSheo8/status/1290194411612078080,False,,1,,,,,,,"[{'user_id': '1180476219994726401', 'username': 'AshokKumarSheo8'}, {'user_id': '356367350', 'username': 'sonalgoelias'}]",,,,
1290194407396802561,1290192536238088192,1596441292000,2020-08-03,10:54:52,???? º?? ???????,1261180902392152064,_gehra_chai_,Deep Tea 🌸🌈,,"The rampant under-testing of COVID-19, promotion of pseudoscience in the name of Coronil, the Delhi Pogrom against Muslims - there's a lot to criticize fascist R/W people for. Are you criticizing them for these things?",[],[],[],0,0,0,[],[],https://twitter.com/_gehra_chai_/status/1290194407396802561,False,,0,,,,,,,"[{'user_id': '1261180902392152064', 'username': '_gehra_chai_'}]",,,,
1290194406532734986,1290194406532734986,1596441291000,2020-08-03,10:54:51,???? º?? ???????,988661083421466625,aldocompliance,Aldo Compliance and Testing Labs Pvt. Ltd 🇮🇳,,"Let's show that we all are together to stop the spread of #Covid19. Keep Maintaining Social Distancing.

Stand together by not standing together.

#standingtogether #socialdistancing #lockdownindia #stopthespread #coronavirus #coronavirusindia #togetherwecandoit #Aldocompliance pic.twitter.com/JhXJ2P5OIb",[],[],['https://pbs.twimg.com/media/Eeew94wVAAEzbGE.jpg'],0,0,0,"['#covid19', '#standingtogether', '#socialdistancing', '#lockdownindia', '#stopthespread', '#coronavirus', '#coronavirusindia', '#togetherwecandoit', '#aldocompliance']",[],https://twitter.com/AldoCompliance/status/1290194406532734986,False,,0,,,,,,,"[{'user_id': '988661083421466625', 'username': 'AldoCompliance'}]",,,,
1290194402900500480,1290194402900500480,1596441290000,2020-08-03,10:54:50,???? º?? ???????,1272016616595718144,shortnewssrv,Short News,,"#COVID19 : India's tally crosses 18 Lakh mark

  https://shortnewsservices.blogspot.com/2020/08/covid19-indias-tally-crosses-18-lakh.html?spref=tw …",[],['https://shortnewsservices.blogspot.com/2020/08/covid19-indias-tally-crosses-18-lakh.html?spref=tw'],[],0,0,0,['#covid19'],[],https://twitter.com/ShortNewsSrv/status/1290194402900500480,False,,0,,,,,,,"[{'user_id': '1272016616595718144', 'username': 'ShortNewsSrv'}]",,,,
